visit,date,treatment,rep_ID,clone,stem,height_mm,eggs,alive1_dead0
10,6/27/2018,EX,29,9,2,823,0,1
10,6/27/2018,EX,29,9,3,0,0,0
10,6/27/2018,EX,29,9,4,0,0,0
10,6/27/2018,EX,30,10,1,0,0,0
10,6/27/2018,EX,30,10,2,525,0,1
10,6/27/2018,EX,30,10,3,575,0,1
10,6/27/2018,EX,30,10,4,0,0,0
10,6/27/2018,EX,30,10,5,340,0,1
10,6/27/2018,EX,31,11,1,92,0,1
10,6/27/2018,EX,31,11,2,0,0,0
10,6/27/2018,EX,32,12,1,0,0,0
10,6/27/2018,EX,32,12,2,0,0,0
10,6/27/2018,EX,32,12,3,120,0,1
10,6/27/2018,EX,32,12,4,640,0,1
10,6/27/2018,EX,33,13,1,470,0,1
10,6/27/2018,EX,33,13,2,510,0,1
10,6/27/2018,EX,34,14,1,471,0,1
10,6/27/2018,EX,35,15,1,0,0,0
10,6/27/2018,EX,35,15,2,660,0,1
10,6/27/2018,EX,36,16,1,415,1,1
10,6/27/2018,EX,37,17,1,495,0,1
10,6/27/2018,EX,37,17,2,705,0,1
10,6/27/2018,EX,38,18,1,0,0,0
10,6/27/2018,EX,39,19,1,630,0,1
10,6/27/2018,EX,39,19,2,390,0,1
10,6/27/2018,EX,39,19,3,633,0,1
10,6/27/2018,EX,40,20,1,203,1,1
11,7/1/2018,EX,21,1,1,522,0,1
11,7/1/2018,EX,21,1,2,NA,NA,1
11,7/1/2018,EX,22,2,1,0,0,0
11,7/1/2018,EX,22,2,2,705,0,1
11,7/1/2018,EX,23,3,1,300,0,1
11,7/1/2018,EX,24,4,1,NA,NA,1
11,7/1/2018,EX,25,5,1,648,0,1
11,7/1/2018,EX,25,5,2,240,0,1
11,7/1/2018,EX,26,6,1,390,0,1
11,7/1/2018,EX,26,6,2,263,0,1
11,7/1/2018,EX,27,7,1,230,0,1
11,7/1/2018,EX,28,8,1,NA,NA,0
11,7/1/2018,EX,28,8,2,332,0,1
11,7/1/2018,EX,28,8,3,300,0,1
11,7/1/2018,EX,29,9,1,0,0,0
11,7/1/2018,EX,29,9,2,793,0,1
11,7/1/2018,EX,29,9,3,0,0,0
11,7/1/2018,EX,29,9,4,0,0,0
11,7/1/2018,EX,30,10,1,0,0,0
11,7/1/2018,EX,30,10,2,547,0,1
11,7/1/2018,EX,30,10,3,593,0,1
11,7/1/2018,EX,30,10,4,0,0,0
11,7/1/2018,EX,30,10,5,334,0,1
11,7/1/2018,EX,31,11,1,616,0,1
11,7/1/2018,EX,31,11,2,0,0,0
11,7/1/2018,EX,32,12,1,0,0,0
11,7/1/2018,EX,32,12,2,0,0,0
11,7/1/2018,EX,32,12,3,118,0,1
11,7/1/2018,EX,32,12,4,642,0,1
11,7/1/2018,EX,33,13,1,470,0,1
11,7/1/2018,EX,33,13,2,517,0,1
11,7/1/2018,EX,34,14,1,458,0,1
11,7/1/2018,EX,35,15,1,0,0,0
11,7/1/2018,EX,35,15,2,610,0,1
11,7/1/2018,EX,36,16,1,408,0,1
11,7/1/2018,EX,37,17,1,478,0,1
11,7/1/2018,EX,37,17,2,710,0,1
11,7/1/2018,EX,38,18,1,0,0,0
11,7/1/2018,EX,39,19,1,680,0,1
11,7/1/2018,EX,39,19,2,325,0,1
11,7/1/2018,EX,39,19,3,623,0,1
11,7/1/2018,EX,40,20,1,152,0,1
12,7/4/2018,EX,21,1,1,546,0,1
12,7/4/2018,EX,21,1,2,310,0,1
12,7/4/2018,EX,22,2,1,0,0,0
12,7/4/2018,EX,22,2,2,720,0,1
12,7/4/2018,EX,23,3,1,298,0,1
12,7/4/2018,EX,24,4,1,403,0,1
12,7/4/2018,EX,25,5,1,554,0,1
12,7/4/2018,EX,25,5,2,256,0,1
12,7/4/2018,EX,26,6,1,384,0,1
12,7/4/2018,EX,26,6,2,261,0,1
12,7/4/2018,EX,27,7,1,229,0,1
12,7/4/2018,EX,28,8,1,0,0,0
12,7/4/2018,EX,28,8,2,364,0,1
12,7/4/2018,EX,28,8,3,263,0,1
12,7/4/2018,EX,29,9,1,0,0,0
12,7/4/2018,EX,29,9,2,802,0,1
12,7/4/2018,EX,29,9,3,0,0,0
12,7/4/2018,EX,29,9,4,0,0,0
12,7/4/2018,EX,30,10,1,0,0,0
12,7/4/2018,EX,30,10,2,568,0,1
12,7/4/2018,EX,30,10,3,596,0,1
12,7/4/2018,EX,30,10,4,0,0,0
12,7/4/2018,EX,30,10,5,342,0,1
12,7/4/2018,EX,31,11,1,0,0,0
12,7/4/2018,EX,31,11,2,0,0,0
12,7/4/2018,EX,32,12,1,0,0,0
12,7/4/2018,EX,32,12,2,0,0,0
12,7/4/2018,EX,32,12,3,NA,NA,0
12,7/4/2018,EX,32,12,4,665,0,1
12,7/4/2018,EX,33,13,1,475,0,1
12,7/4/2018,EX,33,13,2,542,0,1
12,7/4/2018,EX,34,14,1,470,0,1
12,7/4/2018,EX,35,15,1,0,0,0
12,7/4/2018,EX,35,15,2,633,0,1
12,7/4/2018,EX,36,16,1,450,0,1
12,7/4/2018,EX,37,17,1,482,1,1
12,7/4/2018,EX,37,17,2,726,0,1
12,7/4/2018,EX,38,18,1,0,0,0
12,7/4/2018,EX,39,19,1,680,0,1
12,7/4/2018,EX,39,19,2,492,0,1
12,7/4/2018,EX,39,19,3,640,0,1
12,7/4/2018,EX,40,20,1,0,0,0
13,7/7/2018,EX,21,1,1,554,0,1
13,7/7/2018,EX,21,1,2,276,0,1
13,7/7/2018,EX,22,2,1,0,0,0
13,7/7/2018,EX,22,2,2,692,0,1
13,7/7/2018,EX,23,3,1,298,0,1
13,7/7/2018,EX,24,4,1,375,0,1
13,7/7/2018,EX,25,5,1,543,0,1
13,7/7/2018,EX,25,5,2,254,0,1
13,7/7/2018,EX,26,6,1,362,0,1
13,7/7/2018,EX,26,6,2,256,0,1
13,7/7/2018,EX,27,7,1,219,0,1
13,7/7/2018,EX,28,8,1,0,0,0
13,7/7/2018,EX,28,8,2,351,0,1
13,7/7/2018,EX,28,8,3,263,0,1
13,7/7/2018,EX,29,9,1,0,0,0
13,7/7/2018,EX,29,9,2,786,0,1
13,7/7/2018,EX,29,9,3,0,0,0
13,7/7/2018,EX,29,9,4,0,0,0
13,7/7/2018,EX,30,10,1,0,0,0
13,7/7/2018,EX,30,10,2,531,0,1
13,7/7/2018,EX,30,10,3,588,0,1
13,7/7/2018,EX,30,10,4,0,0,0
13,7/7/2018,EX,30,10,5,332,0,1
13,7/7/2018,EX,31,11,1,0,0,0
13,7/7/2018,EX,31,11,2,0,0,0
13,7/7/2018,EX,32,12,1,0,0,0
13,7/7/2018,EX,32,12,2,0,0,0
13,7/7/2018,EX,32,12,3,114,0,0
13,7/7/2018,EX,32,12,4,638,0,1
13,7/7/2018,EX,33,13,1,478,0,1
13,7/7/2018,EX,33,13,2,520,0,1
13,7/7/2018,EX,34,14,1,456,0,1
13,7/7/2018,EX,35,15,1,0,0,0
13,7/7/2018,EX,35,15,2,618,0,1
13,7/7/2018,EX,36,16,1,439,0,1
13,7/7/2018,EX,37,17,1,469,0,1
13,7/7/2018,EX,37,17,2,115,0,0
13,7/7/2018,EX,38,18,1,0,0,0
13,7/7/2018,EX,39,19,1,668,0,1
13,7/7/2018,EX,39,19,2,345,0,1
13,7/7/2018,EX,39,19,3,102,0,0
13,7/7/2018,EX,40,20,1,0,0,0
14,7/11/2018,EX,21,1,1,550,0,1
14,7/11/2018,EX,21,1,2,325,0,1
14,7/11/2018,EX,22,2,1,0,0,0
14,7/11/2018,EX,22,2,2,700,0,1
14,7/11/2018,EX,23,3,1,290,0,1
14,7/11/2018,EX,24,4,1,470,0,1
14,7/11/2018,EX,25,5,1,565,0,1
14,7/11/2018,EX,25,5,2,245,0,1
14,7/11/2018,EX,26,6,1,370,0,1
14,7/11/2018,EX,26,6,2,270,0,1
14,7/11/2018,EX,27,7,1,235,0,1
14,7/11/2018,EX,28,8,1,0,0,0
14,7/11/2018,EX,28,8,2,385,0,1
14,7/11/2018,EX,28,8,3,0,0,0
14,7/11/2018,EX,29,9,1,0,0,0
14,7/11/2018,EX,29,9,2,760,0,1
14,7/11/2018,EX,29,9,3,0,0,0
14,7/11/2018,EX,29,9,4,0,0,0
14,7/11/2018,EX,30,10,1,0,0,0
14,7/11/2018,EX,30,10,2,562,1,1
14,7/11/2018,EX,30,10,3,605,0,1
14,7/11/2018,EX,30,10,4,0,0,0
14,7/11/2018,EX,30,10,5,362,0,1
14,7/11/2018,EX,31,11,1,0,0,0
14,7/11/2018,EX,31,11,2,0,0,0
14,7/11/2018,EX,32,12,1,0,0,0
14,7/11/2018,EX,32,12,2,0,0,0
14,7/11/2018,EX,32,12,3,0,0,0
14,7/11/2018,EX,32,12,4,690,0,1
14,7/11/2018,EX,33,13,1,478,0,1
14,7/11/2018,EX,33,13,2,550,0,1
14,7/11/2018,EX,34,14,1,460,0,1
14,7/11/2018,EX,35,15,1,0,0,0
14,7/11/2018,EX,35,15,2,626,0,1
14,7/11/2018,EX,36,16,1,455,0,1
14,7/11/2018,EX,37,17,1,480,0,1
14,7/11/2018,EX,37,17,2,0,0,0
14,7/11/2018,EX,38,18,1,0,0,0
14,7/11/2018,EX,39,19,1,687,0,1
14,7/11/2018,EX,39,19,2,500,0,1
14,7/11/2018,EX,39,19,3,0,0,0
14,7/11/2018,EX,40,20,1,0,0,0
15,7/15/2018,EX,21,1,1,563,0,1
15,7/15/2018,EX,21,1,2,325,0,1
15,7/15/2018,EX,22,2,1,0,0,0
15,7/15/2018,EX,22,2,2,703,0,1
15,7/15/2018,EX,23,3,1,292,0,1
15,7/15/2018,EX,24,4,1,378,0,1
15,7/15/2018,EX,25,5,1,565,0,1
15,7/15/2018,EX,25,5,2,283,0,1
15,7/15/2018,EX,26,6,1,397,0,1
15,7/15/2018,EX,26,6,2,242,0,1
15,7/15/2018,EX,27,7,1,0,0,0
15,7/15/2018,EX,28,8,1,0,0,0
15,7/15/2018,EX,28,8,2,390,0,1
15,7/15/2018,EX,28,8,3,0,0,0
15,7/15/2018,EX,29,9,1,0,0,0
15,7/15/2018,EX,29,9,2,803,0,1
15,7/15/2018,EX,29,9,3,0,0,0
15,7/15/2018,EX,29,9,4,0,0,0
15,7/15/2018,EX,30,10,1,0,0,0
15,7/15/2018,EX,30,10,2,560,0,1
15,7/15/2018,EX,30,10,3,605,0,1
15,7/15/2018,EX,30,10,4,0,0,0
15,7/15/2018,EX,30,10,5,360,0,1
15,7/15/2018,EX,31,11,1,0,0,0
15,7/15/2018,EX,31,11,2,0,0,0
15,7/15/2018,EX,32,12,1,0,0,0
15,7/15/2018,EX,32,12,2,0,0,0
15,7/15/2018,EX,32,12,3,0,0,0
15,7/15/2018,EX,32,12,4,693,0,1
15,7/15/2018,EX,33,13,1,475,0,1
15,7/15/2018,EX,33,13,2,532,0,1
15,7/15/2018,EX,34,14,1,385,0,0
15,7/15/2018,EX,35,15,1,0,0,0
15,7/15/2018,EX,35,15,2,618,0,1
15,7/15/2018,EX,36,16,1,462,0,1
15,7/15/2018,EX,37,17,1,672,0,1
15,7/15/2018,EX,37,17,2,635,0,0
15,7/15/2018,EX,38,18,1,0,0,0
15,7/15/2018,EX,39,19,1,792,0,1
15,7/15/2018,EX,39,19,2,NA,NA,1
15,7/15/2018,EX,39,19,3,0,0,0
15,7/15/2018,EX,40,20,1,0,0,0
16,7/18/2018,EX,21,1,1,567,0,1
16,7/18/2018,EX,21,1,2,296,0,1
16,7/18/2018,EX,22,2,1,0,0,0
16,7/18/2018,EX,22,2,2,710,1,1
16,7/18/2018,EX,23,3,1,266,0,1
16,7/18/2018,EX,24,4,1,383,0,1
16,7/18/2018,EX,25,5,1,598,0,1
16,7/18/2018,EX,25,5,2,283,0,1
16,7/18/2018,EX,26,6,1,380,0,1
16,7/18/2018,EX,26,6,2,250,0,1
16,7/18/2018,EX,27,7,1,166,0,0
16,7/18/2018,EX,28,8,1,0,0,0
16,7/18/2018,EX,28,8,2,379,0,1
16,7/18/2018,EX,28,8,3,0,0,0
16,7/18/2018,EX,29,9,1,0,0,0
16,7/18/2018,EX,29,9,2,386,0,1
16,7/18/2018,EX,29,9,3,0,0,0
16,7/18/2018,EX,29,9,4,0,0,0
16,7/18/2018,EX,30,10,1,0,0,0
16,7/18/2018,EX,30,10,2,550,0,1
16,7/18/2018,EX,30,10,3,594,0,1
16,7/18/2018,EX,30,10,4,0,0,0
16,7/18/2018,EX,30,10,5,330,0,1
16,7/18/2018,EX,31,11,1,0,0,0
16,7/18/2018,EX,31,11,2,0,0,0
16,7/18/2018,EX,32,12,1,0,0,0
16,7/18/2018,EX,32,12,2,0,0,0
16,7/18/2018,EX,32,12,3,0,0,0
16,7/18/2018,EX,32,12,4,702,0,1
16,7/18/2018,EX,33,13,1,480,0,1
16,7/18/2018,EX,33,13,2,555,0,1
16,7/18/2018,EX,34,14,1,0,0,0
16,7/18/2018,EX,35,15,1,0,0,0
16,7/18/2018,EX,35,15,2,630,0,1
16,7/18/2018,EX,36,16,1,482,0,1
16,7/18/2018,EX,37,17,1,485,0,1
16,7/18/2018,EX,37,17,2,725,0,0
16,7/18/2018,EX,38,18,1,0,0,0
16,7/18/2018,EX,39,19,1,687,0,1
16,7/18/2018,EX,39,19,2,0,0,0
16,7/18/2018,EX,39,19,3,0,0,0
16,7/18/2018,EX,40,20,1,0,0,0
17,7/22/2018,EX,21,1,1,570,0,1
17,7/22/2018,EX,21,1,2,245,0,1
17,7/22/2018,EX,22,2,1,0,0,0
17,7/22/2018,EX,22,2,2,727,0,1
17,7/22/2018,EX,23,3,1,0,0,0
17,7/22/2018,EX,24,4,1,390,0,1
17,7/22/2018,EX,25,5,1,626,0,1
17,7/22/2018,EX,25,5,2,290,0,1
17,7/22/2018,EX,26,6,1,390,0,1
17,7/22/2018,EX,26,6,2,0,0,0
17,7/22/2018,EX,27,7,1,0,0,0
17,7/22/2018,EX,28,8,1,0,0,0
17,7/22/2018,EX,28,8,2,382,0,1
17,7/22/2018,EX,28,8,3,0,0,0
17,7/22/2018,EX,29,9,1,0,0,0
17,7/22/2018,EX,29,9,2,830,0,1
17,7/22/2018,EX,29,9,3,0,0,0
17,7/22/2018,EX,29,9,4,0,0,0
17,7/22/2018,EX,30,10,1,0,0,0
17,7/22/2018,EX,30,10,2,565,0,1
17,7/22/2018,EX,30,10,3,598,0,1
17,7/22/2018,EX,30,10,4,0,0,0
17,7/22/2018,EX,30,10,5,330,0,1
17,7/22/2018,EX,31,11,1,0,0,0
17,7/22/2018,EX,31,11,2,0,0,0
17,7/22/2018,EX,32,12,1,0,0,0
17,7/22/2018,EX,32,12,2,0,0,0
17,7/22/2018,EX,32,12,3,0,0,0
17,7/22/2018,EX,32,12,4,720,0,1
17,7/22/2018,EX,33,13,1,485,0,1
17,7/22/2018,EX,33,13,2,550,0,1
17,7/22/2018,EX,34,14,1,0,0,0
17,7/22/2018,EX,35,15,1,0,0,0
17,7/22/2018,EX,35,15,2,640,0,1
17,7/22/2018,EX,36,16,1,495,0,1
17,7/22/2018,EX,37,17,1,485,0,1
17,7/22/2018,EX,37,17,2,0,0,0
17,7/22/2018,EX,38,18,1,0,0,0
17,7/22/2018,EX,39,19,1,693,1,1
17,7/22/2018,EX,39,19,2,0,0,0
17,7/22/2018,EX,39,19,3,0,0,0
17,7/22/2018,EX,40,20,1,0,0,0
18,7/25/2018,EX,21,1,1,575,0,1
18,7/25/2018,EX,21,1,2,238,0,1
18,7/25/2018,EX,22,2,1,0,0,0
18,7/25/2018,EX,22,2,2,720,0,1
18,7/25/2018,EX,23,3,1,0,0,0
18,7/25/2018,EX,24,4,1,366,0,1
18,7/25/2018,EX,25,5,1,635,0,1
18,7/25/2018,EX,25,5,2,290,0,1
18,7/25/2018,EX,26,6,1,200,0,1
18,7/25/2018,EX,26,6,2,0,0,0
18,7/25/2018,EX,27,7,1,0,0,0
18,7/25/2018,EX,28,8,1,0,0,0
18,7/25/2018,EX,28,8,2,385,0,1
18,7/25/2018,EX,28,8,3,0,0,0
18,7/25/2018,EX,29,9,1,0,0,0
18,7/25/2018,EX,29,9,2,822,0,1
18,7/25/2018,EX,29,9,3,0,0,0
18,7/25/2018,EX,29,9,4,0,0,0
18,7/25/2018,EX,30,10,1,0,0,0
18,7/25/2018,EX,30,10,2,562,0,1
18,7/25/2018,EX,30,10,3,594,0,1
18,7/25/2018,EX,30,10,4,0,0,0
18,7/25/2018,EX,30,10,5,326,0,1
18,7/25/2018,EX,31,11,1,0,0,0
18,7/25/2018,EX,31,11,2,0,0,0
18,7/25/2018,EX,32,12,1,0,0,0
18,7/25/2018,EX,32,12,2,0,0,0
18,7/25/2018,EX,32,12,3,0,0,0
18,7/25/2018,EX,32,12,4,630,0,1
18,7/25/2018,EX,33,13,1,480,0,1
18,7/25/2018,EX,33,13,2,560,0,1
18,7/25/2018,EX,34,14,1,0,0,0
18,7/25/2018,EX,35,15,1,0,0,0
18,7/25/2018,EX,35,15,2,620,0,1
18,7/25/2018,EX,36,16,1,591,0,1
18,7/25/2018,EX,37,17,1,582,0,1
18,7/25/2018,EX,37,17,2,0,0,0
18,7/25/2018,EX,38,18,1,0,0,0
18,7/25/2018,EX,39,19,1,664,1,1
18,7/25/2018,EX,39,19,2,0,0,0
18,7/25/2018,EX,39,19,3,0,0,0
18,7/25/2018,EX,40,20,1,0,0,0
19,7/29/2018,EX,21,1,1,265,0,1
19,7/29/2018,EX,21,1,2,126,0,1
19,7/29/2018,EX,22,2,1,0,0,0
19,7/29/2018,EX,22,2,2,480,0,1
19,7/29/2018,EX,23,3,1,0,0,0
19,7/29/2018,EX,24,4,1,180,0,1
19,7/29/2018,EX,25,5,1,411,0,1
19,7/29/2018,EX,25,5,2,174,0,1
19,7/29/2018,EX,26,6,1,110,0,1
19,7/29/2018,EX,26,6,2,0,0,0
19,7/29/2018,EX,27,7,1,0,0,0
19,7/29/2018,EX,28,8,1,0,0,0
19,7/29/2018,EX,28,8,2,186,0,1
19,7/29/2018,EX,28,8,3,0,0,0
19,7/29/2018,EX,29,9,1,0,0,0
19,7/29/2018,EX,29,9,2,407,0,1
19,7/29/2018,EX,29,9,3,0,0,0
19,7/29/2018,EX,29,9,4,0,0,0
19,7/29/2018,EX,30,10,1,0,0,0
19,7/29/2018,EX,30,10,2,290,0,1
19,7/29/2018,EX,30,10,3,305,0,1
19,7/29/2018,EX,30,10,4,0,0,0
19,7/29/2018,EX,30,10,5,184,0,1
19,7/29/2018,EX,31,11,1,0,0,0
19,7/29/2018,EX,31,11,2,0,0,0
19,7/29/2018,EX,32,12,1,0,0,0
19,7/29/2018,EX,32,12,2,0,0,0
19,7/29/2018,EX,32,12,3,0,0,0
19,7/29/2018,EX,32,12,4,427,0,1
19,7/29/2018,EX,33,13,1,470,0,1
19,7/29/2018,EX,33,13,2,532,0,1
19,7/29/2018,EX,34,14,1,0,0,0
19,7/29/2018,EX,35,15,1,0,0,0
19,7/29/2018,EX,35,15,2,323,0,1
19,7/29/2018,EX,36,16,1,NA,NA,1
19,7/29/2018,EX,37,17,1,297,0,1
19,7/29/2018,EX,37,17,2,0,0,0
19,7/29/2018,EX,38,18,1,0,0,0
19,7/29/2018,EX,39,19,1,398,0,1
19,7/29/2018,EX,39,19,2,0,0,0
19,7/29/2018,EX,39,19,3,0,0,0
19,7/29/2018,EX,40,20,1,0,0,0
20,8/1/2018,EX,21,1,1,233,0,1
20,8/1/2018,EX,21,1,2,117,0,1
20,8/1/2018,EX,22,2,1,0,0,0
20,8/1/2018,EX,22,2,2,485,0,1
20,8/1/2018,EX,23,3,1,0,0,0
20,8/1/2018,EX,24,4,1,178,0,1
20,8/1/2018,EX,25,5,1,330,0,1
20,8/1/2018,EX,25,5,2,170,0,1
20,8/1/2018,EX,26,6,1,112,0,1
20,8/1/2018,EX,26,6,2,0,0,0
20,8/1/2018,EX,27,7,1,0,0,0
20,8/1/2018,EX,28,8,1,0,0,0
20,8/1/2018,EX,28,8,2,185,0,1
20,8/1/2018,EX,28,8,3,0,0,0
20,8/1/2018,EX,29,9,1,0,0,0
20,8/1/2018,EX,29,9,2,390,0,1
20,8/1/2018,EX,29,9,3,0,0,0
20,8/1/2018,EX,29,9,4,0,0,0
20,8/1/2018,EX,30,10,1,0,0,0
20,8/1/2018,EX,30,10,2,285,0,1
20,8/1/2018,EX,30,10,3,310,0,1
20,8/1/2018,EX,30,10,4,0,0,0
20,8/1/2018,EX,30,10,5,185,0,0
20,8/1/2018,EX,31,11,1,0,0,0
20,8/1/2018,EX,31,11,2,0,0,0
20,8/1/2018,EX,32,12,1,0,0,0
20,8/1/2018,EX,32,12,2,0,0,0
20,8/1/2018,EX,32,12,3,0,0,0
20,8/1/2018,EX,32,12,4,516,0,1
20,8/1/2018,EX,33,13,1,492,0,1
20,8/1/2018,EX,33,13,2,558,0,1
20,8/1/2018,EX,34,14,1,0,0,0
20,8/1/2018,EX,35,15,1,0,0,0
20,8/1/2018,EX,35,15,2,325,0,1
20,8/1/2018,EX,36,16,1,300,0,1
20,8/1/2018,EX,37,17,1,385,0,1
20,8/1/2018,EX,37,17,2,0,0,0
20,8/1/2018,EX,38,18,1,0,0,0
20,8/1/2018,EX,39,19,1,427,0,1
20,8/1/2018,EX,39,19,2,0,0,0
20,8/1/2018,EX,39,19,3,0,0,0
20,8/1/2018,EX,40,20,1,0,0,0
21,8/5/2018,EX,21,1,1,232,0,1
21,8/5/2018,EX,21,1,2,119,0,0
21,8/5/2018,EX,22,2,1,0,0,0
21,8/5/2018,EX,22,2,2,453,0,1
21,8/5/2018,EX,23,3,1,0,0,0
21,8/5/2018,EX,24,4,1,170,0,0
21,8/5/2018,EX,25,5,1,403,0,1
21,8/5/2018,EX,25,5,2,147,0,1
21,8/5/2018,EX,26,6,1,150,0,0
21,8/5/2018,EX,26,6,2,0,0,0
21,8/5/2018,EX,27,7,1,0,0,0
21,8/5/2018,EX,28,8,1,0,0,0
21,8/5/2018,EX,28,8,2,182,0,1
21,8/5/2018,EX,28,8,3,0,0,0
21,8/5/2018,EX,29,9,1,0,0,0
21,8/5/2018,EX,29,9,2,397,0,1
21,8/5/2018,EX,29,9,3,0,0,0
21,8/5/2018,EX,29,9,4,0,0,0
21,8/5/2018,EX,30,10,1,0,0,0
21,8/5/2018,EX,30,10,2,286,0,1
21,8/5/2018,EX,30,10,3,304,0,0
21,8/5/2018,EX,30,10,4,0,0,0
21,8/5/2018,EX,30,10,5,180,0,0
21,8/5/2018,EX,31,11,1,0,0,0
21,8/5/2018,EX,31,11,2,0,0,0
21,8/5/2018,EX,32,12,1,0,0,0
21,8/5/2018,EX,32,12,2,0,0,0
21,8/5/2018,EX,32,12,3,0,0,0
21,8/5/2018,EX,32,12,4,511,0,1
21,8/5/2018,EX,33,13,1,466,0,1
21,8/5/2018,EX,33,13,2,546,0,1
21,8/5/2018,EX,34,14,1,0,0,0
21,8/5/2018,EX,35,15,1,0,0,0
21,8/5/2018,EX,35,15,2,420,0,1
21,8/5/2018,EX,36,16,1,360,0,1
21,8/5/2018,EX,37,17,1,375,0,1
21,8/5/2018,EX,37,17,2,0,0,0
21,8/5/2018,EX,38,18,1,0,0,0
21,8/5/2018,EX,39,19,1,423,0,1
21,8/5/2018,EX,39,19,2,0,0,0
21,8/5/2018,EX,39,19,3,0,0,0
21,8/5/2018,EX,40,20,1,0,0,0
22,8/8/2018,EX,21,1,1,0,0,0
22,8/8/2018,EX,21,1,2,0,0,0
22,8/8/2018,EX,22,2,1,0,0,0
22,8/8/2018,EX,22,2,2,367,0,1
22,8/8/2018,EX,23,3,1,0,0,0
22,8/8/2018,EX,24,4,1,0,0,0
22,8/8/2018,EX,25,5,1,343,0,1
22,8/8/2018,EX,25,5,2,0,0,0
22,8/8/2018,EX,26,6,1,0,0,0
22,8/8/2018,EX,26,6,2,0,0,0
22,8/8/2018,EX,27,7,1,0,0,0
22,8/8/2018,EX,28,8,1,0,0,0
22,8/8/2018,EX,28,8,2,0,0,0
22,8/8/2018,EX,28,8,3,0,0,0
22,8/8/2018,EX,29,9,1,0,0,0
22,8/8/2018,EX,29,9,2,410,0,1
22,8/8/2018,EX,29,9,3,0,0,0
22,8/8/2018,EX,29,9,4,0,0,0
22,8/8/2018,EX,30,10,1,0,0,0
22,8/8/2018,EX,30,10,2,0,0,0
22,8/8/2018,EX,30,10,3,0,0,0
22,8/8/2018,EX,30,10,4,0,0,0
22,8/8/2018,EX,30,10,5,0,0,0
22,8/8/2018,EX,31,11,1,0,0,0
22,8/8/2018,EX,31,11,2,0,0,0
22,8/8/2018,EX,32,12,1,0,0,0
22,8/8/2018,EX,32,12,2,0,0,0
22,8/8/2018,EX,32,12,3,0,0,0
22,8/8/2018,EX,32,12,4,517,0,1
22,8/8/2018,EX,33,13,1,492,0,1
22,8/8/2018,EX,33,13,2,555,1,1
22,8/8/2018,EX,34,14,1,0,0,0
22,8/8/2018,EX,35,15,1,0,0,0
22,8/8/2018,EX,35,15,2,348,0,1
22,8/8/2018,EX,36,16,1,300,0,1
22,8/8/2018,EX,37,17,1,300,0,1
22,8/8/2018,EX,37,17,2,0,0,0
22,8/8/2018,EX,38,18,1,0,0,0
22,8/8/2018,EX,39,19,1,350,0,1
22,8/8/2018,EX,39,19,2,0,0,0
22,8/8/2018,EX,39,19,3,0,0,0
22,8/8/2018,EX,40,20,1,0,0,0
23,8/12/2018,EX,21,1,1,0,0,0
23,8/12/2018,EX,21,1,2,0,0,0
23,8/12/2018,EX,22,2,1,0,0,0
23,8/12/2018,EX,22,2,2,366,0,1
23,8/12/2018,EX,23,3,1,0,0,0
23,8/12/2018,EX,24,4,1,0,0,0
23,8/12/2018,EX,25,5,1,408,0,1
23,8/12/2018,EX,25,5,2,0,0,0
23,8/12/2018,EX,26,6,1,0,0,0
23,8/12/2018,EX,26,6,2,0,0,0
23,8/12/2018,EX,27,7,1,0,0,0
23,8/12/2018,EX,28,8,1,0,0,0
23,8/12/2018,EX,28,8,2,0,0,0
23,8/12/2018,EX,28,8,3,0,0,0
23,8/12/2018,EX,29,9,1,0,0,0
23,8/12/2018,EX,29,9,2,410,0,1
23,8/12/2018,EX,29,9,3,0,0,0
23,8/12/2018,EX,29,9,4,0,0,0
23,8/12/2018,EX,30,10,1,0,0,0
23,8/12/2018,EX,30,10,2,0,0,0
23,8/12/2018,EX,30,10,3,0,0,0
23,8/12/2018,EX,30,10,4,0,0,0
23,8/12/2018,EX,30,10,5,0,0,0
23,8/12/2018,EX,31,11,1,0,0,0
23,8/12/2018,EX,31,11,2,0,0,0
23,8/12/2018,EX,32,12,1,0,0,0
23,8/12/2018,EX,32,12,2,0,0,0
23,8/12/2018,EX,32,12,3,0,0,0
23,8/12/2018,EX,32,12,4,385,0,1
23,8/12/2018,EX,33,13,1,478,0,1
23,8/12/2018,EX,33,13,2,535,0,1
23,8/12/2018,EX,34,14,1,0,0,0
23,8/12/2018,EX,35,15,1,0,0,0
23,8/12/2018,EX,35,15,2,324,0,1
23,8/12/2018,EX,36,16,1,295,0,1
23,8/12/2018,EX,37,17,1,285,0,1
23,8/12/2018,EX,37,17,2,0,0,0
23,8/12/2018,EX,38,18,1,0,0,0
23,8/12/2018,EX,39,19,1,338,0,1
23,8/12/2018,EX,39,19,2,0,0,0
23,8/12/2018,EX,39,19,3,0,0,0
23,8/12/2018,EX,40,20,1,0,0,0
24,8/15/2018,EX,21,1,1,0,0,0
24,8/15/2018,EX,21,1,2,0,0,0
24,8/15/2018,EX,22,2,1,0,0,0
24,8/15/2018,EX,22,2,2,0,0,0
24,8/15/2018,EX,23,3,1,0,0,0
24,8/15/2018,EX,24,4,1,0,0,0
24,8/15/2018,EX,25,5,1,370,0,1
24,8/15/2018,EX,25,5,2,0,0,0
